record_id,borrower_id,borrower_name,segment,constitution,sector,geography,business_vintage_years,loan_type,sanctioned_limit,outstanding_amount,collateral_available,CGTMSE_flag,cluster_id,anchor_buyer_id,obs_month,current_dpd,max_dpd_last_12m,emi_bounce_count_6m,cheque_return_count_6m,si_ecs_bounce_count_6m,repayment_regularity_score,cc_utilization_avg_3m,cc_utilization_avg_6m,cc_utilization_volatility,drawing_power_decline_pct,overdue_days_trend,SMA_status,gst_turnover_12m,gst_turnover_growth_yoy,gst_filing_delay_count_6m,gstr1_vs_3b_mismatch_pct,itc_to_sales_ratio,nil_return_count_12m,sudden_turnover_spike_flag,gst_registration_age_years,gst_status,buyer_concentration_top2_pct,supplier_concentration_top2_pct,eway_bill_mismatch_flag,avg_monthly_bank_credit_6m,avg_monthly_bank_debit_6m,bank_credit_to_gst_sales_ratio,cash_deposit_ratio,avg_monthly_balance,inward_return_count_6m,outward_return_count_6m,upi_pos_collection_ratio,cashflow_volatility_score,debt_service_coverage_proxy,monthly_surplus_ratio,bureau_score,bureau_enquiry_count_3m,existing_loan_count,total_obligation,unsecured_loan_exposure,bureau_dpd_last_12m,credit_vintage_years,epfo_employee_count,epfo_employee_count_change_6m,salary_payment_regularity_score,cam_remarks,fi_remarks,rcu_remarks,collection_remarks,stock_inspection_remarks,stress_12m,growth_need_12m
REC0015295,B101911,MSME Enterprise 01911,Trader,Pvt Ltd,Services,Rajkot,3.2,Cash Credit,7990924.0,1541338.0,No,No,Services-Rajkot,Services-Rajkot-BUYER3,7,1,7,2,0,1,68.2,76.9,56.0,11.69,14.4,4.1,SMA-0,14922103.0,-6.0,0,23.2,0.854,1,0,1.9,Active,55.4,39.7,0,789846.0,765707.0,0.635,0.287,45387.0,1,2,0.491,54.1,1.03,-0.249,577,8,4,2920381.0,941638.0,7,2.6,17,-25.9,77.3,promoter diverting funds to group entity suspected.,unit operational with visible activity; unit operations appear scaled down.,discrepancy noted in KYC documents.,frequent promise to pay; no follow up required this month; part payment received after repeated follow up.,obsolete stock observed during inspection; stock audit found no discrepancy; stock ageing beyond acceptable limits.,0,0
REC0015296,B101912,MSME Enterprise 01912,CGTMSE,Proprietorship,Food Processing,Ahmedabad,11.3,Machinery Loan,4915377.0,2176512.0,Yes,Yes,Food Processing-Ahmedabad,Food Processing-Ahmedabad-BUYER3,0,0,1,0,0,0,100.0,15.2,25.2,7.7,5.6,1.3,Standard,10642635.0,-8.6,1,9.8,0.391,1,0,11.0,Active,37.1,30.7,0,616377.0,554267.0,0.695,0.093,41940.0,0,0,0.545,38.7,1.45,0.182,784,5,1,4977861.0,662403.0,1,9.3,2,-1.8,89.6,adequate liquidity maintained.,field investigation found no adverse observation.,no linkage with other defaulting entities found.,EMI realised on due date.,stock verified and found adequate.,0,0
REC0015297,B101912,MSME Enterprise 01912,CGTMSE,Proprietorship,Food Processing,Ahmedabad,11.3,Machinery Loan,4915377.0,2176512.0,Yes,Yes,Food Processing-Ahmedabad,Food Processing-Ahmedabad-BUYER3,1,0,1,0,0,1,100.0,32.4,49.1,1.84,4.8,-3.1,Standard,13991690.0,20.1,0,7.0,0.449,0,0,10.4,Active,52.2,25.4,0,1157556.0,992562.0,0.993,0.142,82630.0,1,0,0.518,49.4,2.06,0.102,756,0,0,4084170.0,0.0,1,10.4,2,-11.2,81.9,business running satisfactorily.,business premises verified and active.,documents verified genuine.,borrower proactively regularised dues.,stock verified and found adequate.,0,1
REC0015298,B101912,MSME Enterprise 01912,CGTMSE,Proprietorship,Food Processing,Ahmedabad,11.3,Machinery Loan,4915377.0,2176512.0,Yes,Yes,Food Processing-Ahmedabad,Food Processing-Ahmedabad-BUYER3,2,0,3,2,0,0,100.0,26.7,25.5,5.79,8.4,-5.7,Standard,13520711.0,18.6,0,9.7,0.421,0,0,11.2,Active,55.6,27.2,0,768276.0,634392.0,0.682,0.033,64755.0,0,1,0.572,32.8,1.81,0.107,680,0,2,2291790.0,779993.0,4,8.7,10,9.7,98.2,financials in line with projections.,business premises verified and active.,no adverse RCU observation.,EMI realised on due date.,stock ageing beyond acceptable limits; obsolete stock observed during inspection.,0,1
REC0015299,B101912,MSME Enterprise 01912,CGTMSE,Proprietorship,Food Processing,Ahmedabad,11.3,Machinery Loan,4915377.0,2176512.0,Yes,Yes,Food Processing-Ahmedabad,Food Processing-Ahmedabad-BUYER3,3,0,2,0,0,0,100.0,13.2,19.3,6.27,10.4,-3.8,Standard,11815168.0,1.0,0,0.0,0.583,1,0,11.0,Active,23.8,44.1,0,947488.0,866272.0,0.962,0.068,29534.0,0,0,0.539,33.3,1.39,0.114,795,1,0,1392853.0,189574.0,1,10.5,17,10.2,88.8,buyer base concentrated with top two buyers; financials in line with projections.,unit operations appear scaled down.,no adverse RCU observation.,EMI realised on due date.,inventory levels healthy and moving.,0,0
REC0015300,B101912,MSME Enterprise 01912,CGTMSE,Proprietorship,Food Processing,Ahmedabad,11.3,Machinery Loan,4915377.0,2176512.0,Yes,Yes,Food Processing-Ahmedabad,Food Processing-Ahmedabad-BUYER3,4,0,0,0,0,0,100.0,2.9,0.0,5.2,0.0,-5.7,Standard,12332703.0,16.0,0,12.0,0.458,0,0,10.4,Active,33.0,8.0,0,759964.0,896652.0,0.739,0.169,55365.0,0,0,0.26,36.6,1.59,0.061,698,1,1,3717698.0,459712.0,1,8.6,7,-4.4,88.8,financials in line with projections.,technical report indicates property access issue.,common email id linked to multiple applicants.,borrower proactively regularised dues.,obsolete stock observed during inspection; inventory levels healthy and moving.,0,0
REC0015301,B101912,MSME Enterprise 01912,CGTMSE,Proprietorship,Food Processing,Ahmedabad,11.3,Machinery Loan,4915377.0,2176512.0,Yes,Yes,Food Processing-Ahmedabad,Food Processing-Ahmedabad-BUYER3,5,0,2,0,0,0,100.0,19.7,11.2,1.45,4.6,-6.8,Standard,8931759.0,7.0,0,6.7,0.514,0,0,10.2,Active,19.5,36.0,0,834444.0,750773.0,1.121,0.04,60385.0,0,0,0.213,25.0,1.55,0.25,734,1,4,2985978.0,78813.0,3,7.8,7,1.2,98.3,repayment track record satisfactory.,stock levels found adequate.,no linkage with other defaulting entities found.,repayment conduct satisfactory.,stock statement matches book records.,0,0
REC0015302,B101912,MSME Enterprise 01912,CGTMSE,Proprietorship,Food Processing,Ahmedabad,11.3,Machinery Loan,4915377.0,2176512.0,Yes,Yes,Food Processing-Ahmedabad,Food Processing-Ahmedabad-BUYER3,6,0,1,0,0,0,100.0,5.3,0.0,5.8,2.2,-7.8,Standard,12572947.0,9.8,0,6.8,0.493,1,0,10.8,Active,42.3,26.3,0,849698.0,745135.0,0.811,0.112,56688.0,0,0,0.402,40.2,1.08,0.093,701,0,1,1982069.0,615910.0,2,7.9,18,11.5,87.9,repayment track record satisfactory.,unit operational with visible activity.,no adverse RCU observation.,no follow up required this month.,inventory levels healthy and moving.,0,0
REC0015303,B101912,MSME Enterprise 01912,CGTMSE,Proprietorship,Food Processing,Ahmedabad,11.3,Machinery Loan,4915377.0,2176512.0,Yes,Yes,Food Processing-Ahmedabad,Food Processing-Ahmedabad-BUYER3,7,0,0,0,0,0,100.0,10.0,14.6,8.06,6.5,-9.0,Standard,8082574.0,6.6,0,0.0,0.669,0,0,11.1,Active,36.8,29.5,0,496320.0,433142.0,0.737,0.119,46054.0,0,0,0.433,14.5,1.32,0.085,826,0,2,1409297.0,119368.0,0,8.0,37,2.6,82.1,business running satisfactorily.,stock levels found adequate.,no linkage with other defaulting entities found.,part payment received after repeated follow up.,stock statement matches book records.,0,0
REC0015304,B101913,MSME Enterprise 01913,Service,Proprietorship,Chemicals,Jaipur,4.6,Cash Credit,358042.0,177817.0,No,No,Chemicals-Jaipur,Chemicals-Jaipur-BUYER2,0,0,2,2,0,0,94.3,61.0,52.6,12.76,4.1,-1.3,Standard,858986.0,29.7,0,6.9,0.39,0,0,3.8,Active,37.4,33.9,0,65408.0,50104.0,0.914,0.363,4220.0,0,1,0.283,26.0,1.68,0.201,653,2,2,346079.0,70789.0,4,4.1,29,5.2,98.9,adequate liquidity maintained.,stock levels found adequate; frequent promise to pay noted.,no adverse RCU observation.,no follow up required this month.,inventory levels healthy and moving.,0,1
REC0015305,B101913,MSME Enterprise 01913,Service,Proprietorship,Chemicals,Jaipur,4.6,Cash Credit,358042.0,177817.0,No,No,Chemicals-Jaipur,Chemicals-Jaipur-BUYER2,1,1,7,2,0,1,88.0,61.0,49.5,7.67,10.3,-4.1,SMA-0,699111.0,6.2,0,1.5,0.621,2,0,3.3,Active,51.5,21.8,0,43481.0,42083.0,0.746,0.131,2649.0,1,0,0.497,27.4,1.65,0.098,619,2,2,232866.0,52222.0,8,4.0,32,-20.2,79.4,related party transactions suspected; repayment track record satisfactory.,unit operations appear scaled down; stock levels found adequate.,documents verified genuine.,repayment conduct satisfactory.,stock verified and found adequate.,0,1
REC0015306,B101913,MSME Enterprise 01913,Service,Proprietorship,Chemicals,Jaipur,4.6,Cash Credit,358042.0,177817.0,No,No,Chemicals-Jaipur,Chemicals-Jaipur-BUYER2,2,0,10,0,2,2,88.1,64.5,65.7,12.17,12.1,-2.3,Standard,654058.0,1.1,0,12.9,0.456,1,0,3.2,Active,52.2,44.9,0,33030.0,30218.0,0.606,0.374,2851.0,0,1,0.356,48.5,1.39,0.011,627,4,0,35563.0,8812.0,11,2.9,6,-0.4,71.0,adequate liquidity maintained.,business premises verified and active.,common email id linked to multiple applicants.,borrower proactively regularised dues.,obsolete stock observed during inspection; stock verified and found adequate.,0,0
REC0015307,B101913,MSME Enterprise 01913,Service,Proprietorship,Chemicals,Jaipur,4.6,Cash Credit,358042.0,177817.0,No,No,Chemicals-Jaipur,Chemicals-Jaipur-BUYER2,3,1,7,1,0,0,99.7,41.6,76.0,11.11,8.4,4.7,SMA-0,593627.0,-0.5,0,7.8,0.421,0,0,4.3,Active,49.3,47.6,0,46595.0,46818.0,0.942,0.127,572.0,0,1,0.271,37.7,1.35,0.211,741,2,1,137608.0,42966.0,7,2.8,37,-13.3,89.8,promoter conduct satisfactory; cash flow stress visible; promoter diverting funds to group entity suspected.,technical report indicates property access issue; unit operational with visible activity.,identity and address cross-verified.,EMI realised on due date.,stock audit found no discrepancy.,0,0
REC0015308,B101913,MSME Enterprise 01913,Service,Proprietorship,Chemicals,Jaipur,4.6,Cash Credit,358042.0,177817.0,No,No,Chemicals-Jaipur,Chemicals-Jaipur-BUYER2,4,0,8,1,2,1,89.8,76.1,71.8,15.74,12.3,1.2,Standard,917039.0,30.2,1,1.9,0.505,3,0,3.6,Active,20.5,18.0,1,57411.0,53056.0,0.751,0.439,5791.0,0,0,0.161,59.2,0.99,-0.085,787,3,4,356155.0,34919.0,9,3.0,6,-4.9,78.6,adequate liquidity maintained.,unit operational with visible activity.,common email id linked to multiple applicants; no linkage with other defaulting entities found; discrepancy noted in KYC documents.,frequent promise to pay.,stock audit found no discrepancy.,0,1
REC0015309,B101913,MSME Enterprise 01913,Service,Proprietorship,Chemicals,Jaipur,4.6,Cash Credit,358042.0,177817.0,No,No,Chemicals-Jaipur,Chemicals-Jaipur-BUYER2,5,1,12,2,0,2,88.5,73.2,80.7,10.77,17.6,-2.6,SMA-0,1204699.0,-6.4,1,12.7,0.911,2,0,3.9,Active,67.8,62.9,0,58678.0,44647.0,0.584,0.377,500.0,0,0,0.251,44.0,0.7,-0.315,654,6,1,35563.0,16657.0,15,3.9,1,-31.3,81.4,promoter conduct satisfactory.,field investigation found no adverse observation; technical report indicates property access issue.,discrepancy noted in KYC documents.,EMI realised on due date; frequent promise to pay; borrower unreachable on registered number.,stock verification could not be completed; stock statement matches book records.,0,0
REC0015310,B101913,MSME Enterprise 01913,Service,Proprietorship,Chemicals,Jaipur,4.6,Cash Credit,358042.0,177817.0,No,No,Chemicals-Jaipur,Chemicals-Jaipur-BUYER2,6,1,3,0,1,1,84.0,70.2,67.0,9.11,9.9,-0.1,SMA-0,1228248.0,6.9,0,12.7,0.697,2,0,3.2,Active,41.7,40.7,0,81332.0,68622.0,0.795,0.394,2717.0,1,1,0.304,40.1,1.24,-0.075,644,5,0,374736.0,78562.0,6,4.5,9,-8.0,72.3,promoter conduct satisfactory.,unit operational with visible activity.,no linkage with other defaulting entities found.,cheque returned for insufficient funds; part payment received after repeated follow up; repayment conduct satisfactory.,stock statement matches book records; stock verification could not be completed.,0,0
REC0015311,B101913,MSME Enterprise 01913,Service,Proprietorship,Chemicals,Jaipur,4.6,Cash Credit,358042.0,177817.0,No,No,Chemicals-Jaipur,Chemicals-Jaipur-BUYER2,7,1,12,0,1,0,80.1,73.1,59.0,14.2,9.6,3.0,SMA-0,1131484.0,-1.5,0,11.2,0.673,0,0,3.6,Active,64.8,30.4,0,73756.0,59121.0,0.782,0.27,4259.0,2,0,0.292,31.3,0.23,0.066,638,7,1,275762.0,94677.0,14,3.8,15,-12.2,71.2,promoter diverting funds to group entity suspected.,shop found closed during visit; frequent promise to pay noted.,no adverse RCU observation.,frequent promise to pay; part payment received after repeated follow up; EMI realised on due date.,stock verification could not be completed; stock verified and found adequate.,0,0
REC0015312,B101914,MSME Enterprise 01914,Trader,Pvt Ltd,Food Processing,Pune,0.9,Cash Credit,16428364.0,4737931.0,No,No,Food Processing-Pune,Food Processing-Pune-BUYER3,0,0,2,0,0,1,100.0,56.8,35.5,3.69,2.5,-2.4,Standard,20104274.0,7.6,0,4.3,0.532,0,0,0.2,Active,20.2,14.2,0,1497471.0,1422997.0,0.894,0.063,93559.0,0,0,0.636,24.0,1.66,-0.013,711,1,0,5656316.0,389731.0,5,0.7,2,2.6,99.7,promoter conduct satisfactory.,business premises verified and active.,no linkage with other defaulting entities found.,borrower unreachable on registered number.,stock verified and found adequate.,0,0
REC0015313,B101914,MSME Enterprise 01914,Trader,Pvt Ltd,Food Processing,Pune,0.9,Cash Credit,16428364.0,4737931.0,No,No,Food Processing-Pune,Food Processing-Pune-BUYER3,1,0,0,2,0,0,97.7,56.7,50.0,1.92,9.0,-2.6,Standard,57345528.0,-6.3,0,3.0,0.486,1,0,0.2,Active,47.5,24.4,0,3200788.0,2616068.0,0.67,0.208,328261.0,0,1,0.394,15.2,1.65,0.032,700,3,2,6443657.0,1093250.0,3,0.7,5,-1.2,87.2,business running satisfactorily.,unit operational with visible activity.,documents verified genuine.,borrower proactively regularised dues.,stock not matching book records; stock statement matches book records.,0,0
REC0015314,B101914,MSME Enterprise 01914,Trader,Pvt Ltd,Food Processing,Pune,0.9,Cash Credit,16428364.0,4737931.0,No,No,Food Processing-Pune,Food Processing-Pune-BUYER3,2,0,2,1,3,0,100.0,33.2,31.2,4.98,4.7,0.5,Standard,31684792.0,10.2,0,2.8,0.566,1,0,0.8,Active,25.0,42.7,1,2419991.0,2198328.0,0.917,0.196,289846.0,0,0,0.281,35.0,1.26,0.134,735,0,1,7419544.0,1428416.0,2,0.9,11,0.1,96.0,promoter conduct satisfactory; related party transactions suspected.,field investigation found no adverse observation.,no linkage with other defaulting entities found.,repayment conduct satisfactory.,stock statement matches book records.,0,0
REC0015315,B101914,MSME Enterprise 01914,Trader,Pvt Ltd,Food Processing,Pune,0.9,Cash Credit,16428364.0,4737931.0,No,No,Food Processing-Pune,Food Processing-Pune-BUYER3,3,0,0,1,0,1,100.0,18.6,49.0,4.68,0.4,-6.4,Standard,23493732.0,13.7,0,2.0,0.378,0,0,0.3,Active,33.6,25.1,0,2155924.0,2269400.0,1.101,0.179,111131.0,0,0,0.567,28.5,0.81,0.051,722,0,4,5229177.0,501001.0,2,0.9,21,6.1,83.9,declining turnover trend observed; buyer base concentrated with top two buyers.,stock levels found adequate.,address verification inconclusive.,EMI realised on due date.,stock audit found no discrepancy.,0,0
REC0015316,B101914,MSME Enterprise 01914,Trader,Pvt Ltd,Food Processing,Pune,0.9,Cash Credit,16428364.0,4737931.0,No,No,Food Processing-Pune,Food Processing-Pune-BUYER3,4,0,4,0,0,0,100.0,37.4,53.3,4.65,3.8,-0.6,Standard,38747291.0,18.1,0,5.1,0.395,0,0,0.2,Active,32.4,39.5,0,3365107.0,2867835.0,1.042,0.249,72568.0,0,0,0.528,29.0,1.88,-0.004,728,2,0,4800882.0,808152.0,4,0.7,12,3.4,83.8,financials in line with projections.,field investigation found no adverse observation.,no adverse RCU observation; RCU noted common mobile number with other entities.,borrower proactively regularised dues.,stock statement matches book records.,0,0
REC0015317,B101914,MSME Enterprise 01914,Trader,Pvt Ltd,Food Processing,Pune,0.9,Cash Credit,16428364.0,4737931.0,No,No,Food Processing-Pune,Food Processing-Pune-BUYER3,5,0,3,0,1,0,100.0,12.9,32.2,7.47,6.5,-0.3,Standard,35406773.0,22.6,1,3.1,0.85,0,0,0.2,Active,41.7,30.7,0,2401986.0,2068975.0,0.814,0.289,221369.0,0,0,0.466,22.8,1.0,0.186,724,1,3,3328233.0,476885.0,3,0.7,19,-4.2,91.4,financials in line with projections.,unit operational with visible activity; unit operations appear scaled down.,common email id linked to multiple applicants.,borrower unreachable on registered number; borrower proactively regularised dues.,stock statement matches book records.,0,0
REC0015318,B101914,MSME Enterprise 01914,Trader,Pvt Ltd,Food Processing,Pune,0.9,Cash Credit,16428364.0,4737931.0,No,No,Food Processing-Pune,Food Processing-Pune-BUYER3,6,0,1,0,0,0,100.0,15.6,41.8,4.08,6.0,-4.9,Standard,20883483.0,10.5,1,1.5,0.27,0,0,0.2,Active,12.8,40.1,0,1135466.0,1228241.0,0.652,0.02,40487.0,0,0,0.357,5.9,1.39,0.151,781,1,1,2269883.0,593585.0,2,0.7,9,-2.3,91.4,financials in line with projections; related party transactions suspected.,frequent promise to pay noted.,identity and address cross-verified.,EMI realised on due date.,stock audit found no discrepancy.,0,0
REC0015319,B101914,MSME Enterprise 01914,Trader,Pvt Ltd,Food Processing,Pune,0.9,Cash Credit,16428364.0,4737931.0,No,No,Food Processing-Pune,Food Processing-Pune-BUYER3,7,0,4,0,1,0,100.0,27.9,42.3,8.52,0.6,-3.2,Standard,30185228.0,19.1,0,7.6,0.548,0,0,0.7,Active,51.1,28.1,0,1555366.0,1525975.0,0.618,0.166,100174.0,0,0,0.246,20.8,1.42,-0.04,721,2,0,6737590.0,1218357.0,4,0.8,16,-4.7,96.2,financials in line with projections.,field investigation found no adverse observation.,identity and address cross-verified.,borrower proactively regularised dues.,inventory levels healthy and moving.,0,0
REC0015320,B101915,MSME Enterprise 01915,Manufacturer,Partnership,Chemicals,Coimbatore,7.0,Term Loan,734345.0,268198.0,Yes,No,Chemicals-Coimbatore,Chemicals-Coimbatore-BUYER3,0,0,3,0,0,3,100.0,26.9,33.3,2.62,5.4,1.5,Standard,1990944.0,12.8,1,3.2,0.421,0,0,5.5,Active,21.0,22.8,0,71639.0,57957.0,0.432,0.129,2585.0,0,0,0.416,13.9,1.68,0.32,766,2,1,452133.0,99569.0,6,4.7,5,5.6,98.3,related party transactions suspected; repayment track record satisfactory.,stock levels found adequate.,identity and address cross-verified.,repayment conduct satisfactory.,stock statement matches book records.,0,0
REC0015321,B101915,MSME Enterprise 01915,Manufacturer,Partnership,Chemicals,Coimbatore,7.0,Term Loan,734345.0,268198.0,Yes,No,Chemicals-Coimbatore,Chemicals-Coimbatore-BUYER3,1,0,2,0,1,0,100.0,32.1,18.6,2.53,3.3,-3.4,Standard,2380991.0,20.7,0,0.0,0.693,1,0,6.2,Active,34.6,32.9,0,161716.0,117536.0,0.815,0.191,5630.0,0,0,0.602,23.6,0.86,0.127,715,5,2,222102.0,70522.0,7,6.4,8,-3.6,98.3,repayment track record satisfactory.,business premises verified and active.,common email id linked to multiple applicants; no linkage with other defaulting entities found.,borrower proactively regularised dues.,stock statement matches book records.,0,1
REC0015322,B101915,MSME Enterprise 01915,Manufacturer,Partnership,Chemicals,Coimbatore,7.0,Term Loan,734345.0,268198.0,Yes,No,Chemicals-Coimbatore,Chemicals-Coimbatore-BUYER3,2,0,0,0,0,0,100.0,26.8,34.5,4.57,9.0,-4.9,Standard,1086986.0,2.4,0,1.4,0.393,0,0,6.8,Active,28.7,34.6,0,70731.0,60155.0,0.781,0.371,3553.0,1,0,0.371,13.7,1.44,-0.006,669,1,2,232166.0,34737.0,4,4.4,3,4.7,93.7,cash flow stress visible; related party transactions suspected.,field investigation found no adverse observation.,no linkage with other defaulting entities found.,repayment conduct satisfactory.,stock audit found no discrepancy.,0,0
REC0015323,B101915,MSME Enterprise 01915,Manufacturer,Partnership,Chemicals,Coimbatore,7.0,Term Loan,734345.0,268198.0,Yes,No,Chemicals-Coimbatore,Chemicals-Coimbatore-BUYER3,3,0,5,1,0,0,100.0,26.5,22.2,2.0,1.7,-14.6,Standard,2332077.0,39.9,0,6.0,0.5,0,0,5.6,Active,41.6,29.9,0,133193.0,110182.0,0.685,0.156,5085.0,0,0,0.281,19.8,1.77,0.16,679,3,2,522345.0,117916.0,6,5.8,7,-11.7,100.0,business running satisfactorily.,field investigation found no adverse observation.,documents verified genuine.,no follow up required this month.,stock audit found no discrepancy.,0,1
REC0015324,B101915,MSME Enterprise 01915,Manufacturer,Partnership,Chemicals,Coimbatore,7.0,Term Loan,734345.0,268198.0,Yes,No,Chemicals-Coimbatore,Chemicals-Coimbatore-BUYER3,4,0,0,0,0,0,100.0,0.0,7.1,8.17,1.0,-0.4,Standard,2147841.0,17.2,0,1.8,0.438,0,0,6.2,Active,42.0,38.6,0,91397.0,106548.0,0.511,0.19,5702.0,0,0,0.868,23.3,1.98,0.021,731,1,2,401460.0,215312.0,2,5.3,5,6.1,100.0,business running satisfactorily.,unit operational with visible activity.,no adverse RCU observation; common email id linked to multiple applicants.,repayment conduct satisfactory.,stock audit found no discrepancy.,0,0
REC0015325,B101915,MSME Enterprise 01915,Manufacturer,Partnership,Chemicals,Coimbatore,7.0,Term Loan,734345.0,268198.0,Yes,No,Chemicals-Coimbatore,Chemicals-Coimbatore-BUYER3,5,0,1,0,1,0,100.0,22.5,6.1,3.23,3.7,-7.8,Standard,1597976.0,23.6,0,4.7,0.425,1,0,6.7,Active,14.2,19.7,0,116053.0,106255.0,0.871,0.133,3600.0,0,0,0.29,29.7,1.62,0.114,709,1,0,229188.0,57054.0,0,4.9,12,-3.1,100.0,financials in line with projections.,field investigation found no adverse observation.,documents verified genuine.,borrower proactively regularised dues.,stock statement matches book records.,0,0
REC0015326,B101915,MSME Enterprise 01915,Manufacturer,Partnership,Chemicals,Coimbatore,7.0,Term Loan,734345.0,268198.0,Yes,No,Chemicals-Coimbatore,Chemicals-Coimbatore-BUYER3,6,0,1,0,0,0,100.0,10.1,18.3,7.53,-1.0,-3.5,Standard,2180434.0,6.5,0,0.2,0.515,0,0,7.0,Active,68.4,23.5,0,128358.0,123214.0,0.706,0.186,8178.0,0,0,0.608,31.1,1.97,0.093,784,0,2,128591.0,37473.0,5,4.7,8,-5.4,83.5,adequate liquidity maintained.,unit operations appear scaled down; field investigation found no adverse observation.,identity and address cross-verified.,no follow up required this month.,inventory levels healthy and moving.,0,0
REC0015327,B101915,MSME Enterprise 01915,Manufacturer,Partnership,Chemicals,Coimbatore,7.0,Term Loan,734345.0,268198.0,Yes,No,Chemicals-Coimbatore,Chemicals-Coimbatore-BUYER3,7,0,4,0,0,0,100.0,21.2,0.0,4.91,5.8,-4.2,Standard,1351946.0,9.0,0,2.8,0.591,1,0,6.6,Active,50.1,52.8,1,102044.0,92526.0,0.906,0.209,15832.0,0,0,0.547,17.4,1.31,0.004,714,0,2,224104.0,67230.0,5,4.8,5,13.4,84.7,business running satisfactorily.,stock levels found adequate.,identity and address cross-verified.,EMI realised on due date.,inventory levels healthy and moving.,0,0
REC0015328,B101916,MSME Enterprise 01916,NTC,Proprietorship,Food Processing,Jaipur,7.2,Term Loan,917513.0,69671.0,No,No,Food Processing-Jaipur,Food Processing-Jaipur-BUYER3,0,0,3,0,1,0,100.0,48.4,41.1,0.57,-9.8,-1.0,Standard,2517819.0,5.8,0,2.1,0.698,0,0,7.2,Active,50.4,34.6,0,162013.0,179768.0,0.772,0.429,18731.0,1,0,0.599,43.5,1.9,0.08,768,1,3,98473.0,18926.0,3,6.9,7,-3.0,92.7,financials in line with projections.,unit operational with visible activity.,no adverse RCU observation.,EMI realised on due date.,stock not matching book records; stock ageing beyond acceptable limits.,0,0
REC0015329,B101916,MSME Enterprise 01916,NTC,Proprietorship,Food Processing,Jaipur,7.2,Term Loan,917513.0,69671.0,No,No,Food Processing-Jaipur,Food Processing-Jaipur-BUYER3,1,0,2,0,0,0,100.0,44.3,38.1,0.86,4.7,1.7,Standard,1393910.0,7.7,0,0.9,0.617,0,0,7.1,Active,34.6,17.3,0,116459.0,112539.0,1.003,0.362,5237.0,0,0,0.339,9.6,1.93,0.189,704,4,1,55560.0,11247.0,2,7.1,2,7.9,88.8,repayment track record satisfactory.,field investigation found no adverse observation.,identity and address cross-verified.,repayment conduct satisfactory.,inventory levels healthy and moving.,0,1
